address__post_town=BURY_ST._EDMUNDS address__postcode=IP31_3RU address__street_line=Church_Road charity_name=THURSTON_PRE-SCHOOL_LIMITED charity_number=1144602 income_annually_in_british_pounds=105163.00 report_date=2018-08-31 spending_annually_in_british_pounds=95474.00
address__post_town=LIVERPOOL address__postcode=L4_3TQ address__street_line=WESTMINSTER_ROAD charity_name=MERSEY_YOUTH_SUPPORT_TRUST charity_number=1147153 income_annually_in_british_pounds=68479.00 report_date=2013-11-30 spending_annually_in_british_pounds=83636.00
address__post_town=FOLKESTONE address__postcode=CT20_2AS address__street_line=24_Cheriton_Gardens charity_name=HOME-START_SHEPWAY_LIMITED charity_number=1109478 income_annually_in_british_pounds=219081.00 report_date=2017-03-31 spending_annually_in_british_pounds=260770.00
address__post_town=BIRMINGHAM address__postcode=B27_6AD address__street_line=17_Sherbourne_Road charity_name=CHRISTADELPHIAN_CARE_HOMES charity_number=225874 income_annually_in_british_pounds=9205297.00 report_date=2014-03-31 spending_annually_in_british_pounds=8314683.00
address__post_town=BISHOP_AUCKLAND address__postcode=DL14_9HJ charity_name=WEST_AUCKLAND_COMMUNITY_CHURCH charity_number=1134688 income_annually_in_british_pounds=114404.00 report_date=2014-12-31 spending_annually_in_british_pounds=57377.00
address__post_town=TELFORD address__postcode=TF8_7DA charity_name=MARGARET_MORRIS_MOVEMENT_INTERNATIONAL_LIMITED charity_number=279795 income_annually_in_british_pounds=61842.00 report_date=2017-11-30 spending_annually_in_british_pounds=58180.00
address__post_town=LONDON address__postcode=W1B_1QH address__street_line=41_PORTLAND_PLACE charity_name=ACADEMY_OF_MEDICAL_SCIENCES charity_number=1070618 income_annually_in_british_pounds=8110122.00 report_date=2016-03-31 spending_annually_in_british_pounds=7906307.00
address__post_town=STAFFORD address__postcode=ST17_0BS address__street_line=27_COMPTON_ROAD charity_name=WESTERN_LOCOMOTIVE_ASSOCIATION_LIMITED charity_number=1115058 income_annually_in_british_pounds=45077.00 report_date=2013-09-30 spending_annually_in_british_pounds=28121.00
address__post_town=TAUNTON address__postcode=TA4_2NE address__street_line=Hartswell charity_name=IN_THE_MIX_YOUTH_PROJECT charity_number=1161486 income_annually_in_british_pounds=30455.00 report_date=2015-12-31 spending_annually_in_british_pounds=26723.00
address__post_town=LONDON address__postcode=SE12_8AW address__street_line=HORN_PARK_LANE charity_name=COLFE'S_SCHOOL charity_number=1109650 income_annually_in_british_pounds=15430000.00 report_date=2016-08-31 spending_annually_in_british_pounds=15508000.00
address__post_town=GREAT_YARMOUTH address__postcode=NR29_5AR charity_name=ALPHABET_NURSERY charity_number=1084737 income_annually_in_british_pounds=36550.00 report_date=2017-08-31 spending_annually_in_british_pounds=42030.00
address__post_town=NUNEATON address__postcode=CV10_7JQ address__street_line=Heath_End_Road charity_name=GRIFF_&_COTON_SPORTS_&_MINERS_WELFARE_CHARITY charity_number=522976 income_annually_in_british_pounds=143588.00 report_date=2015-12-31 spending_annually_in_british_pounds=147987.00
address__post_town=LONDON address__postcode=NW8_8ER address__street_line=19_SAMFORD_STREET charity_name=MARYLEBONE_BANGLADESH_SOCIETY_LTD charity_number=1151593 income_annually_in_british_pounds=159418.00 report_date=2015-03-31 spending_annually_in_british_pounds=168571.00
address__post_town=BIRMINGHAM address__postcode=B5_4TB address__street_line=Hurst_Street charity_name=BIRMINGHAM_HIPPODROME_THEATRE_TRUST_LIMITED charity_number=510842 income_annually_in_british_pounds=31563000.00 report_date=2014-03-29 spending_annually_in_british_pounds=30131000.00
address__post_town=CAMBRIDGE address__postcode=CB2_3QZ address__street_line=PEMBROKE_STREET charity_name=FAUNA_&_FLORA_INTERNATIONAL charity_number=1011102 income_annually_in_british_pounds=20729083.00 report_date=2015-12-31 spending_annually_in_british_pounds=16574345.00
address__post_town=READING address__postcode=RG2_7JE charity_name=FUSION_YOUTH_AND_COMMUNITY_UK charity_number=1112078 income_annually_in_british_pounds=62317.00 report_date=2018-03-31 spending_annually_in_british_pounds=50310.00
address__post_town=READING address__postcode=RG1_5PE address__street_line=21_ALEXANDRA_ROAD charity_name=READING_MENCAP charity_number=1118287 income_annually_in_british_pounds=299339.00 report_date=2017-03-31 spending_annually_in_british_pounds=362511.00
address__post_town=WHITSTABLE address__postcode=CT5_3BP address__street_line=69_HONEY_HILL charity_name=THE_FRIENDS_OF_ST_GEORGE'S_MEMORIAL_CHURCH_YPRES charity_number=213282 income_annually_in_british_pounds=35763.00 report_date=2014-06-30 spending_annually_in_british_pounds=15360.00
address__post_town=OXFORD address__postcode=OX2_6SS address__street_line=BARDWELL_ROAD charity_name=DRAGON_SCHOOL_TRUST_LIMITED charity_number=309676 income_annually_in_british_pounds=18209000.00 report_date=2017-08-31 spending_annually_in_british_pounds=17467000.00
address__post_town=LONDON address__postcode=W5_1QG address__street_line=PITSHANGER_LANE charity_name=ST_BARNABAS_PRE_SCHOOL_PLAYGROUP charity_number=1057198 income_annually_in_british_pounds=58630.00 report_date=2018-08-31 spending_annually_in_british_pounds=60093.00
address__post_town=DUNSTABLE address__postcode=LU6_2HS address__street_line=HIGH_STREET charity_name=EDLESBOROUGH_SCHOOL_FUND charity_number=1067917 income_annually_in_british_pounds=127007.74 report_date=2017-03-31 spending_annually_in_british_pounds=159803.52
address__post_town=LONDON address__postcode=WC2H_8EP address__street_line=235_SHAFTESBURY_AVENUE charity_name=BLOOMSBURY_CENTRAL_BAPTIST_CHURCH charity_number=1127448 income_annually_in_british_pounds=372247.00 report_date=2016-03-31 spending_annually_in_british_pounds=460686.00
address__post_town=FAREHAM address__postcode=PO15_7PA address__street_line=The_Forum_Parkway charity_name=EDUCATIONAL_TRUST_NO._1_1982 charity_number=286516 income_annually_in_british_pounds=83862.00 report_date=2017-04-05 spending_annually_in_british_pounds=132604.00
address__post_town=LONDON address__postcode=EC1Y_0RT address__street_line=123_GOLDEN_LANE charity_name=GOLDEN_LANE_HOUSING_LIMITED charity_number=1071097 income_annually_in_british_pounds=12053387.00 report_date=2015-03-31 spending_annually_in_british_pounds=10744420.00
address__postcode=M7_4JL charity_name=A_W_CHARITABLE_TRUST charity_number=283322 income_annually_in_british_pounds=12826601.00 report_date=2015-06-30 spending_annually_in_british_pounds=5537000.00
address__post_town=KIDDERMINSTER address__postcode=DY10_2SA address__street_line=Birmingham_Road charity_name=THE_NORMAN_DAWSON_CHARITABLE_TRUST charity_number=1115342 income_annually_in_british_pounds=43094.00 report_date=2015-06-30 spending_annually_in_british_pounds=49304.00
address__post_town=LONDON address__postcode=N8_0LT address__street_line=WIGHTMAN_ROAD charity_name=THE_GOSPEL_CENTRE charity_number=1114401 income_annually_in_british_pounds=140519.00 report_date=2015-12-31 spending_annually_in_british_pounds=130283.00
address__post_town=CAMBRIDGE address__postcode=CB2_1TA address__street_line=Trinity_Street charity_name=GONVILLE_AND_CAIUS_COLLEGE charity_number=1137536 income_annually_in_british_pounds=18361000.00 report_date=2017-06-30 spending_annually_in_british_pounds=17564000.00
address__post_town=BIRMINGHAM address__postcode=B9_4AA charity_name=FLATPACK_PROJECTS charity_number=1162754 income_annually_in_british_pounds=374626.00 report_date=2016-08-31 spending_annually_in_british_pounds=299212.00
address__post_town=HARROW address__postcode=HA3_7EJ address__street_line=8_THE_CROSS_WAY charity_name=SAI_SRUTI_CHARITABLE_TRUST charity_number=1123808 income_annually_in_british_pounds=112381.00 report_date=2018-04-05 spending_annually_in_british_pounds=96607.00
address__post_town=LONDON address__postcode=N6_5HF address__street_line=HIGHGATE_HILL charity_name=CHANNING_HOUSE_INCORPORATED,_HIGHGATE charity_number=312766 income_annually_in_british_pounds=16943800.00 report_date=2018-08-31 spending_annually_in_british_pounds=15331700.00
address__post_town=ASHFORD address__postcode=TN25_5BJ address__street_line=24_Church_Street charity_name=HEAL_FOR_LIFE_FOUNDATION_UK charity_number=1156694 income_annually_in_british_pounds=13921.31 report_date=2016-04-30 spending_annually_in_british_pounds=11249.41
address__post_town=CHELMSFORD address__postcode=CM2_6BX address__street_line=9_THE_HEYTHROP charity_name=CHELMSFORD_GYMNASTICS_CLUB_LIMITED charity_number=1131920 income_annually_in_british_pounds=413994.00 report_date=2018-05-31 spending_annually_in_british_pounds=447757.00
address__post_town=CAMBRIDGE address__postcode=CB3_0JG address__street_line=Huntingdon_Road charity_name=GIRTON_COLLEGE charity_number=1137541 income_annually_in_british_pounds=10104000.00 report_date=2016-06-30 spending_annually_in_british_pounds=12226000.00
address__post_town=HEANOR address__street_line=Ilkeston_Road charity_name=STEPPING_STONES_(AMBER_VALLEY) charity_number=1086086 income_annually_in_british_pounds=117499.00 report_date=2014-03-31 spending_annually_in_british_pounds=130889.00
address__post_town=LONDON address__postcode=SW11_6HT address__street_line=10_BROOMWOOD_ROAD charity_name=ARCHANGEL_MICHAEL charity_number=1135277 income_annually_in_british_pounds=72791.00 report_date=2015-01-31 spending_annually_in_british_pounds=25120.00
address__post_town=WREXHAM address__postcode=LL13_7YT address__street_line=ELLICE_WAY charity_name=THE_ROYAL_WELCH_FUSILIERS_REGIMENTAL_COLLECTION_(R.W.F._COLLECTION) charity_number=1057884 income_annually_in_british_pounds=200188.00 report_date=2015-03-31 spending_annually_in_british_pounds=181950.00
address__post_town=BURNLEY address__postcode=BB11_2ED address__street_line=Croft_Street charity_name=CALICO_HOMES_LIMITED charity_number=1151945 income_annually_in_british_pounds=20988000.00 report_date=2014-03-31 spending_annually_in_british_pounds=21557000.00
address__post_town=KING'S_LYNN address__postcode=PE32_1SF address__street_line=East_Winch_Road charity_name=JEWISH_HISTORICAL_SOCIETY_OF_ENGLAND charity_number=217331 income_annually_in_british_pounds=60811.00 report_date=2017-06-30 spending_annually_in_british_pounds=25507.00
address__post_town=LEWES address__postcode=BN8_5UU address__street_line=NEW_ROAD charity_name=GLYNDEBOURNE_PRODUCTIONS_LIMITED charity_number=243877 income_annually_in_british_pounds=25126146.00 report_date=2013-12-31 spending_annually_in_british_pounds=25356122.00
address__post_town=LONDON address__postcode=E2_9DA address__street_line=244-254_Cambridge_Heath_Road charity_name=MALARIA_CONSORTIUM charity_number=1099776 income_annually_in_british_pounds=54534699.00 report_date=2014-03-31 spending_annually_in_british_pounds=55102824.00
address__post_town=HIGH_PEAK address__postcode=SK22_3EL address__street_line=45_Union_Road charity_name=JOHN_PICKERING_AND_PARTNERS_CHARITABLE_TRUST charity_number=1130294 income_annually_in_british_pounds=72020.00 report_date=2014-04-30
address__post_town=SWANSEA address__postcode=SA3_2DD address__street_line=23_Heatherslade_Road charity_name=CARE_FOR_UGANDA charity_number=1099797 income_annually_in_british_pounds=187409.00 report_date=2016-03-31 spending_annually_in_british_pounds=111738.00
address__post_town=BEDFORD address__postcode=MK41_9RX address__street_line=Barkers_Lane charity_name=BEDFORDSHIRE_AND_NORTHAMPTONSHIRE_MULTIPLE_SCLEROSIS_THERAPY_CENTRE_LIMITED charity_number=802510 income_annually_in_british_pounds=361299.00 report_date=2013-12-31 spending_annually_in_british_pounds=373484.00
address__post_town=MANCHESTER address__postcode=M4_6DE address__street_line=132-134_GREAT_ANCOATS_STREET charity_name=KIDS_FITNESS_FIRST charity_number=1161510 report_date=2016-04-30
address__post_town=READING address__postcode=RG8_7LR address__street_line=19_Reading_Road charity_name=MOBILITY_TRUST_II charity_number=1070975 income_annually_in_british_pounds=304422.00 report_date=2014-03-31 spending_annually_in_british_pounds=292301.00
address__post_town=PORTSMOUTH address__postcode=PO1_1NP address__street_line=Arundel_Street charity_name=PORTSMOUTH_MEDIATION_SERVICE charity_number=1061569 income_annually_in_british_pounds=151204.00 report_date=2018-03-31 spending_annually_in_british_pounds=156562.00
address__post_town=HITCHIN address__postcode=SG5_2HZ address__street_line=23_West_Hill charity_name=CHARNWOOD_COMMUNITY_MANAGEMENT_ASSOCIATION charity_number=1160199 income_annually_in_british_pounds=110.00 report_date=2017-12-31 spending_annually_in_british_pounds=15.00
address__post_town=WINDERMERE address__postcode=LA23_3HE address__street_line=Glebe_Road charity_name=BLACKWELL_SAILING charity_number=1106865 income_annually_in_british_pounds=60816.00 report_date=2017-03-31 spending_annually_in_british_pounds=71331.00
address__post_town=NOTTINGHAM address__postcode=NG3_7DN address__street_line=312_SNEINTON_DALE charity_name=KIDDY_WINKS_PRE_SCHOOL charity_number=1143981 income_annually_in_british_pounds=90095.00 report_date=2015-03-31 spending_annually_in_british_pounds=99663.00
address__post_town=LONDON address__postcode=W1H_6EG address__street_line=4_FITZHARDINGE_STREET charity_name=THE_BRITISH_FRIENDS_OF_MIGDAL_OHR charity_number=290371 income_annually_in_british_pounds=703841.00 report_date=2016-12-31 spending_annually_in_british_pounds=699330.00
address__post_town=LONDON address__postcode=E12_6PA address__street_line=190_BROWNING_ROAD charity_name=THE_IMDAD_FUND charity_number=1051920 income_annually_in_british_pounds=103884.37 report_date=2014-12-31 spending_annually_in_british_pounds=50403.00
address__post_town=CRAWLEY address__postcode=RH10_1LS address__street_line=THREE_BRIDGES_ROAD charity_name=THREE_BRIDGES_FREE_CHURCH charity_number=1074518 income_annually_in_british_pounds=134629.00 report_date=2017-12-31 spending_annually_in_british_pounds=232554.00
address__post_town=SHEFFIELD address__postcode=S11_8YN address__street_line=10_Psalter_Lane charity_name=GOLDDIGGER_TRUST charity_number=1166191 income_annually_in_british_pounds=136381.00 report_date=2017-06-30 spending_annually_in_british_pounds=134578.00
address__post_town=BRISTOL address__postcode=BS8_1PD charity_name=PRIMARY_SCIENCE_TEACHING_TRUST charity_number=1064864 income_annually_in_british_pounds=78104.00 report_date=2015-08-31 spending_annually_in_british_pounds=1250218.00
address__post_town=READING address__postcode=RG6_6BU address__street_line=Whiteknights_Road charity_name=THE_RED_WHALE_CHARITABLE_FOUNDATION charity_number=1162639 report_date=2017-07-31 spending_annually_in_british_pounds=45000.00
address__post_town=WHITCHURCH address__postcode=RG28_7AN address__street_line=WELLS_LANE charity_name=RISING_FIVES_PRE-SCHOOL_GROUP charity_number=270065 income_annually_in_british_pounds=81756.47 report_date=2018-08-31 spending_annually_in_british_pounds=80050.00
address__post_town=BRISTOL address__postcode=BS16_7FL charity_name=HF_TRUST_LIMITED charity_number=313069 income_annually_in_british_pounds=75064000.00 report_date=2016-03-31 spending_annually_in_british_pounds=73625000.00
address__post_town=LONDON address__postcode=NW11_9BP address__street_line=35_GOLDERS_GARDENS charity_name=FRIENDS_OF_EZRA charity_number=1111593 income_annually_in_british_pounds=254284.00 report_date=2017-03-31 spending_annually_in_british_pounds=246292.00
address__post_town=KENDAL address__postcode=LA9_6NY address__street_line=Shap_Road charity_name=KENDAL_RUGBY_UNION_FOOTBALL_CLUB_LIMITED charity_number=1160980 income_annually_in_british_pounds=92441.00 report_date=2017-04-30 spending_annually_in_british_pounds=112508.00
address__post_town=LONDON address__postcode=W1A_1AA address__street_line=Portland_Place charity_name=BBC_MEDIA_ACTION charity_number=1076235 income_annually_in_british_pounds=40381000.00 report_date=2014-03-31 spending_annually_in_british_pounds=40094000.00
address__post_town=EDGWARE address__postcode=HA8_0AD address__street_line=Burnt_Oak_Broadway charity_name=MULTILINGUAL_WELLBEING_SERVICES charity_number=1149869 income_annually_in_british_pounds=203963.00 report_date=2018-03-31 spending_annually_in_british_pounds=208033.00
address__post_town=STOKE-ON-TRENT address__postcode=ST9_0EB address__street_line=5_PARK_ROAD charity_name=MEALS_ON_WHEELS_(STOKE_ON_TRENT) charity_number=218791 income_annually_in_british_pounds=105907.00 report_date=2017-03-31 spending_annually_in_british_pounds=94570.00
address__post_town=BROUGH address__postcode=HU15_2EP address__street_line=Church_Street charity_name=SOUTH_CAVE_KIDS_CLUB charity_number=1052384 income_annually_in_british_pounds=154200.00 report_date=2017-08-31 spending_annually_in_british_pounds=171624.00
address__post_town=LONDON address__postcode=E2_9DA address__street_line=244-254_Cambridge_Heath_Road charity_name=THE_RATIONALIST_ASSOCIATION charity_number=1096577 income_annually_in_british_pounds=151219.00 report_date=2017-12-31 spending_annually_in_british_pounds=173888.00
address__post_town=HELSTON address__postcode=TR13_0SR charity_name=DEVON_&_CORNWALL_AUTISTIC_COMMUNITY_TRUST charity_number=1026475 income_annually_in_british_pounds=10888051.00 report_date=2016-03-31 spending_annually_in_british_pounds=10741330.00
address__post_town=CHELTENHAM address__postcode=GL53_7AS address__street_line=Thirlestaine_Road charity_name=COBALT_HEALTH charity_number=1090790 income_annually_in_british_pounds=10604714.00 report_date=2018-03-31 spending_annually_in_british_pounds=9604929.00
address__post_town=SHEFFIELD address__postcode=S2_2JQ address__street_line=61_SPRING_LANE charity_name=THE_MIRACLE_TRUST charity_number=1103257 income_annually_in_british_pounds=78262.00 report_date=2016-02-29 spending_annually_in_british_pounds=98995.00
address__post_town=LINCOLN address__postcode=LN6_9FH address__street_line=10_Mercury_Close charity_name=NOTTINGHAM_BACH_CHOIR charity_number=508139 income_annually_in_british_pounds=34637.14 report_date=2018-07-31 spending_annually_in_british_pounds=36520.95
address__post_town=TWICKENHAM address__postcode=TW2_7AP address__street_line=1_LIBRARY_WAY charity_name=WHITTON_NETWORK charity_number=1117627 income_annually_in_british_pounds=26292.00 report_date=2016-03-31 spending_annually_in_british_pounds=47959.00
address__post_town=DERBY address__postcode=DE73_5QA address__street_line=68_PARKWAY charity_name=THE_CHELLASTON_COMMUNITY_ASSOCIATION charity_number=1173163 income_annually_in_british_pounds=54744.00 report_date=2018-08-26 spending_annually_in_british_pounds=71688.00
address__post_town=WIGAN address__postcode=WN1_2LP address__street_line=Penson_Street charity_name=SUPPORT_FOR_WIGAN_ARRIVALS_PROJECT charity_number=1124034 income_annually_in_british_pounds=92180.00 report_date=2016-03-31 spending_annually_in_british_pounds=67119.00
address__post_town=BIRMINGHAM address__postcode=B12_8JL address__street_line=26_ALFRED_STREET charity_name=QADRIA_TRUST_(UK) charity_number=1129096 income_annually_in_british_pounds=200691.00 report_date=2014-03-31 spending_annually_in_british_pounds=56812.00
address__post_town=NORTHWOOD address__postcode=HA6_2UR address__street_line=46_The_Glen charity_name=CHRISTIAN_HERITAGE_INTERNATIONAL charity_number=1160735 report_date=2017-08-31
address__post_town=GREAT_MISSENDEN address__postcode=HP16_0AZ address__street_line=Church_Street charity_name=GREAT_MISSENDEN_C_OF_E_COMBINED_SCHOOL_FUND charity_number=1061594 income_annually_in_british_pounds=337664.00 report_date=2014-08-31 spending_annually_in_british_pounds=359333.00
address__post_town=OLDHAM address__postcode=OL1_2NZ address__street_line=108_Boundary_Park_Road charity_name=THE_TRAINING_AND_SKILLS_DEVELOPMENT_FOUNDATION charity_number=1160295 income_annually_in_british_pounds=17313.00 report_date=2018-03-31 spending_annually_in_british_pounds=13975.00
address__post_town=LONDON address__postcode=W6_0PG address__street_line=IFFLEY_ROAD charity_name=GODOLPHIN_AND_LATYMER_SCHOOL charity_number=312699 income_annually_in_british_pounds=14309047.00 report_date=2014-08-31 spending_annually_in_british_pounds=13350168.00
address__post_town=LONDON address__postcode=EC4R_2SP address__street_line=8_DOWGATE_HILL charity_name=THE_JUDD_SCHOOL_DEVELOPMENT_FUND charity_number=282539 income_annually_in_british_pounds=278800.00 report_date=2016-03-31 spending_annually_in_british_pounds=37550.00
